food_id,food_name,category,ingredients,contains_allergens,allergen_score,calories,protein_g,fat_g,carbs_g,sodium_mg,sugar_g,fiber_g,serving_size_g,is_vegan,is_gluten_free,is_dairy_free,price_usd,brand,country,spice_level,shelf_life_days,image_url,packaging_type,rating
8866,Bread,Bakery,"salt, wheat flour, yeast",gluten,0.6413120327226802,495,33.02664986906504,12.663663060099923,77.01161744779824,434,17.445357542122114,17.245007276404007,63,1,0,0,1.66,BrandA,USA,0,267,https://source.unsplash.com/featured/?bread&sig=8866,Box,1.07
8867,Tacos,Fast Food,"tortilla, cheese, beef",dairy,0.7276720547608152,634,30.044689121734706,15.857328877937496,29.88258731743144,702,5.849342818237626,2.6756009045115836,223,1,0,0,6.97,BrandC,Canada,5,114,https://source.unsplash.com/featured/?tacos&sig=8867,Box,4.36
8868,Tacos,Fast Food,"cheese, tortilla, beef, lettuce",dairy,0.07135599584936547,105,1.7341285525081118,6.4532007233412045,40.8403738244163,647,46.0206761199002,4.528560953157632,141,0,1,0,5.18,BrandA,Australia,4,227,https://source.unsplash.com/featured/?tacos&sig=8868,Wrapper,3.2
8869,Sandwich,Fast Food,"lettuce, cheese, tomato, bread",dairy,0.7065508442772069,407,6.373989583836879,35.508180930928596,5.901536860438277,784,19.906832984335974,11.615044985856942,470,0,1,0,5.27,BrandA,UK,0,168,https://source.unsplash.com/featured/?sandwich&sig=8869,Wrapper,3.35
8870,Salad,Snack,"tomato, olive oil, cucumber",,0.7786985618545665,584,30.309058593396436,33.562029600427636,3.9453032283908143,800,30.78626906793503,12.25032322841435,155,1,1,0,10.32,BrandD,India,0,287,https://source.unsplash.com/featured/?salad&sig=8870,Box,3.34
8871,Milkshake,Beverage,"milk, sugar, ice cream",dairy,0.8082316753547842,235,11.755964050803591,27.879632018648977,91.72515327997259,99,30.041654593125653,19.116494844592076,337,1,1,1,17.89,BrandE,India,4,238,https://source.unsplash.com/featured/?milkshake&sig=8871,Bottle,1.19
8872,Chocolate,Dessert,"milk, butter, sugar",dairy,0.23709847791229166,371,29.542838503382896,6.352657835536982,33.23232682420324,737,11.966847245569436,12.71008279246342,325,0,0,0,17.43,BrandA,Australia,0,174,https://source.unsplash.com/featured/?chocolate&sig=8872,Box,3.33
8873,Paratha,Indian,"wheat flour, butter, salt",gluten,0.42009643536883556,134,18.487691646509262,39.00136595041566,87.90192645687075,29,11.472317275206748,7.688903576823554,318,0,0,1,18.24,BrandC,USA,3,155,https://source.unsplash.com/featured/?paratha&sig=8873,Box,2.06
8874,Curry,Indian,"onion, oil, tomato",,0.3505720751695294,197,20.94296228563066,12.061451199150424,12.414113583077674,480,9.686626757843651,3.323485493367857,80,1,1,1,1.29,BrandA,USA,4,31,https://source.unsplash.com/featured/?curry&sig=8874,Pouch,2.39
8875,Salad,Snack,"cucumber, tomato, olive oil",,0.11292002439299331,670,17.506768630831797,24.685043567493736,27.107483032164097,727,17.685039817021984,12.879799014512813,162,0,1,1,4.29,BrandA,UK,0,288,https://source.unsplash.com/featured/?salad&sig=8875,Bottle,3.54
8876,Curry,Indian,"tomato, oil, spices, onion",,0.4959718508461681,168,37.80856962038137,31.888235003466566,64.96001044893896,87,26.93947386959494,4.3437532773012055,103,0,0,0,12.16,BrandE,UK,5,218,https://source.unsplash.com/featured/?curry&sig=8876,Bottle,4.26
8877,Salad,Snack,"cucumber, olive oil, lettuce, tomato",,0.23901841353005882,748,24.710234407691303,46.275531299538905,51.17081765357237,596,49.705763582249986,19.267644009192242,77,0,1,1,10.23,BrandC,USA,2,75,https://source.unsplash.com/featured/?salad&sig=8877,Pouch,1.02
8878,Biryani,Indian,"rice, onion, spices, yogurt, chicken",,0.9457937029027773,347,31.317208174682754,35.82157983542471,69.15598308289638,656,27.76922714582375,11.906992254666562,255,0,0,1,5.3,BrandB,Australia,5,35,https://source.unsplash.com/featured/?biryani&sig=8878,Bottle,1.05
8879,Dosa,Indian,"rice, lentils, oil",,0.8991447007425908,693,30.574333937488575,40.93366589112117,16.20982759276867,428,42.53538910703351,14.76289880215256,264,1,0,1,10.14,BrandD,USA,3,277,https://source.unsplash.com/featured/?dosa&sig=8879,Pouch,3.13
8880,Bread,Bakery,"water, salt, yeast, wheat flour",gluten,0.5505015737017985,772,38.60539876588842,8.143572981723043,11.752498040066648,368,51.26924990266241,2.1992236485635464,262,1,1,1,14.1,BrandB,Australia,1,232,https://source.unsplash.com/featured/?bread&sig=8880,Box,2.34
8881,Pasta,Italian,"cheese, olive oil, garlic, pasta, tomato",dairy,0.31764075491109633,579,18.31282938893221,10.254807560721716,87.93631037307487,303,49.0643866027916,16.126375837376,500,1,0,0,16.63,BrandC,USA,5,244,https://source.unsplash.com/featured/?pasta&sig=8881,Pouch,4.27
8882,Pizza,Fast Food,"cheese, oregano, olive oil, tomato sauce, wheat flour","dairy,gluten",0.7299069809590513,795,39.49473879641871,4.31617790017267,73.39917626986336,517,12.198049073495216,9.808934660896915,392,0,0,0,7.34,BrandD,UK,0,185,https://source.unsplash.com/featured/?pizza&sig=8882,Bottle,3.09
8883,Soup,Snack,"vegetables, water, salt",,0.8733876653852647,169,37.01954599643607,41.0461067320765,63.470618008961495,285,51.72782176220134,9.344583929275398,375,1,0,0,19.06,BrandB,Canada,5,250,https://source.unsplash.com/featured/?soup&sig=8883,Pouch,3.16
8884,Milkshake,Beverage,"milk, ice cream, sugar",dairy,0.35517540374350887,602,8.181554559236677,29.710803891286186,66.45588385094148,596,13.685192493912142,13.19364199659691,267,1,1,1,15.76,BrandA,India,2,207,https://source.unsplash.com/featured/?milkshake&sig=8884,Box,4.75
8885,Salad,Snack,"cucumber, olive oil, tomato",,0.3992872214771733,789,30.217788375472995,24.16986916869711,26.714822908780818,582,28.988035820692357,6.5453539564154735,399,1,0,0,12.11,BrandC,Australia,2,114,https://source.unsplash.com/featured/?salad&sig=8885,Pouch,4.24
8886,Tacos,Fast Food,"lettuce, beef, cheese",dairy,0.8209557324365178,389,5.115594744369815,17.309675871227682,87.40075332657555,416,13.894021397093546,6.51891830499774,103,0,0,0,15.8,BrandA,Canada,2,298,https://source.unsplash.com/featured/?tacos&sig=8886,Wrapper,4.28
8887,Curry,Indian,"spices, onion, tomato",,0.05327122813569707,444,29.407082428726515,25.717233441760378,11.901612613306185,615,32.91445085892974,10.287063973669932,271,1,0,1,17.2,BrandD,Australia,0,151,https://source.unsplash.com/featured/?curry&sig=8887,Wrapper,2.07
8888,Burger,Fast Food,"cheese, bun, beef patty, tomato, lettuce",dairy,0.7831010326078046,504,12.25978617668365,16.239454401557737,36.51622405920683,415,59.35259311891462,12.450861511821607,396,0,0,0,5.86,BrandA,Australia,3,54,https://source.unsplash.com/featured/?burger&sig=8888,Pouch,2.72
8889,Sandwich,Fast Food,"tomato, mayonnaise, lettuce, cheese, bread",dairy,0.2878918025621613,749,14.485375172016283,14.831173263743455,52.29211288249,489,13.260547343032629,17.85436177447145,57,1,1,1,9.76,BrandB,UK,3,126,https://source.unsplash.com/featured/?sandwich&sig=8889,Bottle,4.41
8890,Sandwich,Fast Food,"lettuce, mayonnaise, tomato",,0.18245952222036999,299,16.882921438105,21.30973623613767,60.93087921957026,439,10.69233383665313,11.373158513862256,278,0,0,0,16.55,BrandC,Canada,4,244,https://source.unsplash.com/featured/?sandwich&sig=8890,Box,2.3
8891,Ice Cream,Dessert,"milk, cream, sugar",dairy,0.872365135633142,455,27.018994847026452,28.64818683867781,29.83915929072087,135,1.9972571812951334,10.663364489025566,382,1,1,0,17.48,BrandC,Canada,4,196,https://source.unsplash.com/featured/?ice-cream&sig=8891,Wrapper,3.83
8892,Burger,Fast Food,"cheese, bun, beef patty",dairy,0.6202797854121824,466,16.329545558548798,32.12080704001687,77.58550813011577,659,24.185357450094283,15.636803762747487,454,0,1,0,19.73,BrandA,Australia,2,299,https://source.unsplash.com/featured/?burger&sig=8892,Pouch,3.3
8893,Dosa,Indian,"oil, lentils, rice",,0.7912749174483698,660,30.29004834127118,26.237554136539313,10.46793834611776,716,37.759930716327915,4.7885322787203854,55,0,0,0,5.5,BrandB,Canada,2,33,https://source.unsplash.com/featured/?dosa&sig=8893,Bottle,2.56
8894,Salad,Snack,"lettuce, tomato, olive oil, cucumber",,0.3520912881142476,167,8.37321138059388,39.02845050743781,77.91535620899693,747,50.88841956534934,18.427898959086853,411,0,1,1,5.74,BrandE,Canada,2,276,https://source.unsplash.com/featured/?salad&sig=8894,Box,4.08
8895,Curry,Indian,"oil, tomato, spices, onion",,0.6040521759964947,169,16.029172015824123,39.02085193094146,20.43729440294207,742,49.920096804899714,5.242878489125036,455,1,1,0,8.01,BrandC,USA,0,94,https://source.unsplash.com/featured/?curry&sig=8895,Pouch,4.59
8896,Salad,Snack,"tomato, lettuce, olive oil, cucumber",,0.7307912125227817,243,21.379247181394767,44.88065424090331,18.43688891767695,687,1.037694477810931,11.761284087920718,471,1,0,1,18.29,BrandC,Australia,1,157,https://source.unsplash.com/featured/?salad&sig=8896,Pouch,4.5
8897,Ice Cream,Dessert,"vanilla, sugar, cream, milk",dairy,0.9699968949641199,116,37.97302294930505,30.39292773461733,82.0299520163612,507,28.87705769671661,9.557237226682933,111,0,0,1,2.1,BrandD,UK,1,209,https://source.unsplash.com/featured/?ice-cream&sig=8897,Bottle,4.73
8898,Sushi,Chinese,"nori, salmon, soy sauce, rice",soy,6.43987027416637e-05,479,24.534756136669206,22.650353389306098,17.46139326929589,431,59.38869011145401,1.4538944869556714,408,1,1,0,8.24,BrandA,USA,3,70,https://source.unsplash.com/featured/?sushi&sig=8898,Bottle,2.43
8899,Burger,Fast Food,"lettuce, bun, tomato",,0.11083271543013073,450,5.1167863917786836,19.784511548432352,18.358757594048157,652,47.40007315644706,19.983438103995375,397,1,0,0,18.85,BrandB,Canada,3,242,https://source.unsplash.com/featured/?burger&sig=8899,Wrapper,3.55
8900,Dosa,Indian,"oil, rice, lentils",,0.8713877125162586,400,34.71928200192468,33.03315993599734,43.01853340680056,550,40.08230361461697,9.03316181593414,129,1,0,0,3.94,BrandE,UK,4,179,https://source.unsplash.com/featured/?dosa&sig=8900,Box,2.57
8901,Paratha,Indian,"butter, wheat flour, salt",gluten,0.6557051609212842,389,38.55673585576543,44.44296157141192,28.815732372143234,635,49.37327789960533,10.550838531615494,128,1,1,1,4.03,BrandD,UK,2,272,https://source.unsplash.com/featured/?paratha&sig=8901,Box,3.76
8902,Tacos,Fast Food,"lettuce, beef, tortilla, cheese",dairy,0.6363751164109103,613,32.731340461047814,30.9468725936806,42.8973183319377,287,29.238779180792896,11.47285521452487,387,1,0,0,12.4,BrandD,USA,5,285,https://source.unsplash.com/featured/?tacos&sig=8902,Box,2.88
8903,Biryani,Indian,"rice, onion, yogurt, chicken",,0.002905901617845097,528,9.454235064154593,19.650028092980605,33.819000448658244,431,32.83546955631863,1.994761009533308,151,1,1,1,5.52,BrandC,USA,4,129,https://source.unsplash.com/featured/?biryani&sig=8903,Wrapper,2.81
8904,Salad,Snack,"lettuce, cucumber, olive oil, tomato",,0.4234518598737369,445,10.547903335032915,37.7625481021811,58.20442683713481,779,5.080803196564365,10.085043894277355,196,1,1,0,9.39,BrandA,Australia,5,114,https://source.unsplash.com/featured/?salad&sig=8904,Box,2.87
8905,Paratha,Indian,"wheat flour, salt, butter",gluten,0.9555388372965137,279,21.035805621026324,27.922062997024668,24.77220266055371,719,27.872078362947544,0.3782731957954688,142,0,1,1,13.01,BrandE,India,4,151,https://source.unsplash.com/featured/?paratha&sig=8905,Wrapper,3.48
8906,Pizza,Fast Food,"olive oil, wheat flour, cheese, oregano, tomato sauce","dairy,gluten",0.9429854513438166,790,5.462056142702775,45.28511437371686,19.829086896593743,246,48.804057676598426,16.59084116377466,336,1,0,0,13.13,BrandD,UK,3,299,https://source.unsplash.com/featured/?pizza&sig=8906,Wrapper,3.49
8907,Salad,Snack,"tomato, cucumber, olive oil",,0.4413189806808183,796,32.17660692526346,12.57704079193023,83.3022172462046,642,55.24757252314694,14.069116947835669,366,0,1,0,2.68,BrandE,Canada,1,44,https://source.unsplash.com/featured/?salad&sig=8907,Box,1.26
8908,Biryani,Indian,"yogurt, onion, spices, rice",,0.833559556886345,688,14.992377896916901,44.3594730247126,62.48047214532704,460,19.799483525844234,11.054872123556427,343,1,0,1,4.57,BrandA,India,2,261,https://source.unsplash.com/featured/?biryani&sig=8908,Box,1.94
8909,Chocolate,Dessert,"butter, sugar, cocoa",,0.8483923533043892,788,34.44095903017839,4.417290722319273,71.65110211464098,460,5.362238496942718,3.529569263920276,388,1,0,1,2.45,BrandC,Australia,2,171,https://source.unsplash.com/featured/?chocolate&sig=8909,Bottle,4.09
8910,Pasta,Italian,"cheese, olive oil, pasta",dairy,0.3477981146994341,124,32.871795158694894,32.18729239363938,42.74166519436353,302,44.78512597458134,14.330630880933626,79,1,1,1,9.12,BrandD,India,1,138,https://source.unsplash.com/featured/?pasta&sig=8910,Pouch,1.31
8911,Pizza,Fast Food,"wheat flour, tomato sauce, cheese","dairy,gluten",0.800372582212581,65,27.448004367267245,44.189365073090656,66.22587047955592,741,18.53152628563806,3.5557392795111964,52,1,0,1,11.94,BrandC,USA,2,264,https://source.unsplash.com/featured/?pizza&sig=8911,Bottle,4.2
8912,Noodles,Chinese,"vegetables, oil, noodles, soy sauce",soy,0.05394243979256541,509,25.034731914188303,19.38218709337295,1.0972022281624607,347,44.51203386243159,19.24748112030316,208,1,0,1,9.53,BrandA,Australia,4,213,https://source.unsplash.com/featured/?noodles&sig=8912,Wrapper,2.18
8913,Chocolate,Dessert,"butter, sugar, milk",dairy,0.12907019424624766,732,32.367794587509096,38.57325275869771,91.37861204558364,172,47.25240077808783,11.220151609848592,342,0,0,1,18.27,BrandE,USA,1,286,https://source.unsplash.com/featured/?chocolate&sig=8913,Bottle,3.47
8914,Dosa,Indian,"rice, oil, lentils",,0.7118090182049667,106,32.296935403403,7.622393052313722,88.62593338226732,108,52.27615042349752,3.532235553783234,298,1,0,0,17.41,BrandE,UK,0,62,https://source.unsplash.com/featured/?dosa&sig=8914,Wrapper,3.86
8915,Soup,Snack,"vegetables, pepper, water",,0.9671164566720953,56,24.508150458445673,39.755682083383434,44.39028858540192,700,38.638000693039004,19.2773190484513,254,0,0,0,18.17,BrandE,Canada,2,102,https://source.unsplash.com/featured/?soup&sig=8915,Pouch,3.99
8916,Milkshake,Beverage,"ice cream, milk, sugar",dairy,0.19922057617547062,209,19.813398355558398,18.13924284363312,71.14507048873712,239,47.20695112163514,2.0119655901841393,181,1,0,1,1.32,BrandA,Canada,0,269,https://source.unsplash.com/featured/?milkshake&sig=8916,Box,3.83
8917,Samosa,Indian,"wheat flour, peas, spices, potato, oil",gluten,0.7431588144233081,475,3.698745818879939,7.666105458948584,92.83909097790296,352,44.361988079261025,13.572713250446725,453,1,0,1,2.15,BrandD,USA,1,226,https://source.unsplash.com/featured/?samosa&sig=8917,Box,2.66
8918,Samosa,Indian,"peas, potato, oil",,0.8495310468513803,650,31.509064760436544,46.66028238539178,77.85926869564487,147,53.292473512447415,19.62820516103385,389,0,1,0,3.74,BrandD,Canada,4,249,https://source.unsplash.com/featured/?samosa&sig=8918,Wrapper,1.06
8919,Ice Cream,Dessert,"sugar, vanilla, cream",,0.6171835180092292,770,16.30155806663172,35.85031337308377,36.082070944836545,726,39.222066824947966,19.343036836186652,137,0,1,1,11.98,BrandD,Canada,5,165,https://source.unsplash.com/featured/?ice-cream&sig=8919,Bottle,2.44
8920,Salad,Snack,"olive oil, lettuce, tomato, cucumber",,0.24599883270285994,78,21.587180084556582,16.935378840327786,65.26001731634685,183,2.531345383361985,12.433531749748592,302,0,0,0,5.96,BrandA,UK,1,119,https://source.unsplash.com/featured/?salad&sig=8920,Bottle,2.36
8921,Idli,Indian,"salt, lentils, rice",,0.6051243063307166,615,15.354025239023269,45.03303651706302,88.0292955465944,692,49.135796519591224,13.797873670373175,231,0,0,1,18.01,BrandA,India,5,175,https://source.unsplash.com/featured/?idli&sig=8921,Wrapper,2.73
8922,Noodles,Chinese,"oil, vegetables, noodles, soy sauce",soy,0.007549398397597051,363,6.740675428991235,39.353686567924676,20.06501267664508,615,31.26172921781352,12.630367992979206,217,0,1,0,18.39,BrandC,India,3,177,https://source.unsplash.com/featured/?noodles&sig=8922,Wrapper,1.53
8923,Pizza,Fast Food,"tomato sauce, olive oil, cheese, wheat flour, oregano","dairy,gluten",0.6989907409603534,484,29.53511797777757,30.88067274854214,17.43147475319385,176,19.519684090053385,7.328907313490376,486,0,0,0,17.66,BrandD,UK,0,189,https://source.unsplash.com/featured/?pizza&sig=8923,Box,1.88
8924,Cake,Bakery,"wheat flour, butter, sugar",gluten,0.36822589041231846,467,35.36917355595728,33.98791419754022,22.15733057704605,391,49.42344242760828,12.141512596571793,291,0,0,1,1.38,BrandD,Australia,1,81,https://source.unsplash.com/featured/?cake&sig=8924,Bottle,3.59
8925,Ice Cream,Dessert,"vanilla, milk, sugar",dairy,0.9296627390992032,795,26.314888332772163,43.8216504578554,65.30546599152265,496,34.838537822437274,6.5541953980817595,399,1,0,1,4.88,BrandC,UK,3,161,https://source.unsplash.com/featured/?ice-cream&sig=8925,Box,1.16
8926,Burger,Fast Food,"beef patty, bun, lettuce, tomato",,0.5524570386617065,712,37.817369247536334,2.1266248440735893,12.240811347782287,570,46.73475189026932,5.834903245183343,345,1,1,1,2.65,BrandD,USA,3,207,https://source.unsplash.com/featured/?burger&sig=8926,Box,3.0
8927,Bread,Bakery,"wheat flour, water, salt",gluten,0.15690891050285083,352,25.195194109701657,22.91755120513788,11.47023650412833,615,56.729809911631556,9.736532151911092,409,1,1,0,4.99,BrandB,Australia,3,66,https://source.unsplash.com/featured/?bread&sig=8927,Box,1.08
8928,Dosa,Indian,"lentils, oil, rice",,0.21408932913588163,397,29.387480422265522,3.501207575577668,16.835335779958054,184,9.635782061037121,4.23794647514735,370,1,0,0,11.41,BrandA,USA,0,296,https://source.unsplash.com/featured/?dosa&sig=8928,Wrapper,1.38
8929,Ice Cream,Dessert,"cream, vanilla, milk, sugar",dairy,0.3273885527738566,263,27.133952508033417,19.627295543566778,70.73172308406716,254,26.332434273753048,2.9020732951494943,336,1,1,0,12.36,BrandA,Australia,0,119,https://source.unsplash.com/featured/?ice-cream&sig=8929,Wrapper,2.99
8930,Bread,Bakery,"yeast, salt, wheat flour, water",gluten,0.7394107178050943,301,1.1512987318310204,10.443273504147239,53.08281125644826,303,58.13639096070372,6.327565263086202,400,0,1,1,12.59,BrandB,Australia,2,129,https://source.unsplash.com/featured/?bread&sig=8930,Wrapper,1.42
8931,Salad,Snack,"cucumber, tomato, lettuce",,0.001475151120635565,303,15.55437786808147,24.040029053053477,87.80034519779721,473,34.21629450304271,7.4438169655471365,102,0,0,0,10.17,BrandA,India,3,284,https://source.unsplash.com/featured/?salad&sig=8931,Pouch,4.16
8932,Milkshake,Beverage,"sugar, ice cream, milk",dairy,0.6153231586955329,740,24.88517575637109,20.549317936006293,54.773757852973795,687,50.37576511844588,6.300578243929125,104,1,0,0,14.87,BrandE,UK,4,113,https://source.unsplash.com/featured/?milkshake&sig=8932,Wrapper,1.35
